Date,open,high,low,close,tick_volume
2012-11-16,120399.00000000001,120473.99999999999,120364.0,120455.0,45063
2012-11-19,120460.00000000001,120554.0,120349.0,120372.00000000001,45325
2012-11-20,120372.00000000001,120529.0,120344.0,120459.0,44851
2012-11-21,120460.00000000001,120506.0,120356.0,120403.0,43896
2012-11-22,120403.0,120478.0,120398.0,120455.0,36694
2012-11-23,120454.0,120534.99999999999,120357.0,120393.0,44700
2012-11-26,120408.99999999999,120458.0,120311.00000000001,120374.0,39969
2012-11-27,120373.0,120520.0,120343.0,120378.99999999999,48421
2012-11-28,120380.0,120405.0,120281.0,120326.0,44597
2012-11-29,120324.00000000001,120425.0,120315.0,120371.0,26743
2012-11-30,120368.99999999999,120582.00000000001,120359.0,120495.0,41783
2012-12-03,120507.00000000001,120954.0,120485.0,120827.0,49771
2012-12-04,120822.0,121443.00000000001,120784.0,121327.0,55894
2012-12-05,121324.00000000001,121679.0,121017.0,121046.00000000001,35228
2012-12-06,121047.0,121276.0,120829.00000000001,120912.0,57882
2012-12-07,120909.0,120995.99999999999,120741.00000000001,120761.99999999999,50088
2012-12-10,120785.00000000001,120803.0,120605.99999999999,120791.0,44006
2012-12-11,120790.0,121286.0,120741.00000000001,121193.0,48342
2012-12-12,121194.0,121276.0,121001.0,121088.0,52121
2012-12-13,121088.0,121266.99999999999,120740.0,120774.99999999999,52649
2012-12-14,120776.0,120914.00000000001,120673.99999999999,120751.99999999999,48869
2012-12-17,120844.0,120946.0,120731.00000000001,120778.00000000001,49568
2012-12-18,120778.00000000001,120881.0,120641.0,120774.0,45053
2012-12-19,120777.0,121003.0,120717.00000000001,120740.0,54616
2012-12-20,120744.0,120841.0,120691.0,120712.0,55834
2012-12-21,120713.0,120815.99999999999,120629.00000000001,120736.0,57868
2012-12-24,120741.00000000001,120845.0,120682.0,120720.99999999999,34863
2012-12-26,120720.0,120802.00000000001,120703.0,120732.0,37272
2012-12-27,120734.99999999999,120932.0,120734.99999999999,120876.0,54842
2012-12-28,120876.0,120905.0,120682.0,120730.0,51938
2012-12-31,120719.0,120769.0,120629.00000000001,120712.0,40693
2013-01-01,120784.0,120821.0,120784.0,120795.99999999999,821
2013-01-02,120795.99999999999,121058.0,120690.00000000001,121005.99999999999,80974
