Date,open,high,low,close,tick_volume
2012-12-04,107306.0,107386.0,106919.0,107223.0,62423
2012-12-05,107222.0,107955.0,107129.0,107718.0,60330
2012-12-06,107719.0,107881.0,106603.0,106776.0,62005
2012-12-07,106775.0,107068.0,106116.0,106630.0,56354
2012-12-10,106485.0,106634.0,105971.0,106553.0,52927
2012-12-11,106553.0,107410.0,106467.0,107361.0,53978
2012-12-12,107363.0,109028.0,107254.0,108718.0,61040
2012-12-13,108719.0,109527.0,108634.0,109324.0,63473
2012-12-14,109325.0,109972.0,109038.0,109902.0,63490
2012-12-17,110924.0,110934.0,109925.0,110369.0,60324
2012-12-18,110369.0,111464.0,110360.0,111433.0,58176
2012-12-19,111434.0,112487.0,110806.0,110994.0,68974
2012-12-20,111007.0,112139.0,110723.0,111712.0,69334
2012-12-21,111721.0,111768.0,110615.0,111076.0,74194
2012-12-24,111186.0,111997.0,111122.0,111788.0,42168
2012-12-26,112448.0,113376.0,112438.0,113036.0,41723
2012-12-27,113035.0,114309.0,113020.0,114204.0,72394
2012-12-28,114183.0,114682.0,113287.0,113539.0,62326
2012-12-31,113424.0,114432.0,113424.0,114304.0,44848
2013-01-01,114447.0,114768.0,114345.0,114580.0,3106
2013-01-02,114579.0,115988.0,114169.0,115178.0,96811
2013-01-03,115181.0,115181.0,113647.0,113981.0,63692
2013-01-04,113979.0,115403.0,113968.0,115191.0,67876
2013-01-07,115517.0,115519.0,114105.0,114796.0,64517
2013-01-08,114798.0,115225.0,113545.0,113603.0,66856
2013-01-09,113602.0,115021.0,113592.0,114928.0,66811
2013-01-10,114926.0,118224.0,114814.0,117976.0,73141
2013-01-11,117972.0,119327.0,117626.0,118987.0,75297
2013-01-14,119593.0,120115.0,118881.0,119684.0,66497
2013-01-15,119685.0,119972.0,117613.0,118100.0,84046
2013-01-16,118097.0,118173.0,116463.0,117706.0,82677
2013-01-17,117701.0,120584.0,117001.0,120309.0,88088
2013-01-18,120310.0,120695.0,119342.0,119972.0,78655
2013-01-21,120002.0,120147.0,118881.0,119592.0,65278
2013-01-22,119584.0,120150.0,117326.0,118232.0,87655
2013-01-23,118231.0,118324.0,117048.0,117836.0,76993
2013-01-24,117835.0,121061.0,117577.0,120976.0,81474
2013-01-25,120972.0,122766.0,120662.0,122335.0,77012
2013-01-28,122576.0,122901.0,121621.0,121884.0,69346
2013-01-29,121878.0,122554.0,121213.0,122397.0,75273
2013-01-30,122394.0,123850.0,122324.0,123559.0,79413
2013-01-31,123558.0,124658.0,122979.0,124634.0,77948
2013-02-01,124634.0,126964.0,124616.0,126619.0,86398
2013-02-04,126693.0,126768.0,124169.0,124359.0,82883
2013-02-05,124361.0,127404.0,124014.0,127275.0,93886
2013-02-06,127276.0,127694.0,125930.0,126415.0,89521
2013-02-07,126416.0,127452.0,124490.0,125526.0,89292
2013-02-08,125526.0,125563.0,123424.0,123832.0,84815
2013-02-11,123746.0,126616.0,123603.0,126306.0,77482
2013-02-12,126305.0,126942.0,125000.0,125404.0,89020
2013-02-13,125405.0,126559.0,124771.0,125374.0,82500
2013-02-14,125374.0,125948.0,123808.0,124068.0,83993
2013-02-15,124068.0,125273.0,122898.0,124875.0,68502
2013-02-18,125302.0,125883.0,125006.0,125383.0,45556
2013-02-19,125385.0,125446.0,124552.0,125233.0,46411
2013-02-20,125234.0,125881.0,124172.0,124515.0,53653
2013-02-21,124514.0,124693.0,122260.0,122643.0,53831
2013-02-22,122651.0,123762.0,122562.0,123196.0,49309
2013-02-25,124266.0,125207.0,118736.0,120338.0,67902
2013-02-26,120336.0,121352.0,118973.0,120157.0,72828
2013-02-27,120156.0,121450.0,119213.0,121120.0,60373
2013-02-28,121114.0,121816.0,120520.0,121033.0,54424
2013-03-01,121032.0,122151.0,120351.0,121838.0,54557
2013-03-04,121737.0,121976.0,121130.0,121745.0,15305
2013-03-05,121747.0,121848.0,121142.0,121764.0,13611
2013-03-06,121780.0,122271.0,121513.0,121961.0,32148
2013-03-07,121961.0,124578.0,121850.0,124392.0,67553
2013-03-08,124391.0,125898.0,123798.0,124821.0,54555
2013-03-11,124903.0,125973.0,124638.0,125928.0,51943
2013-03-12,125930.0,126030.0,124382.0,124907.0,69345
2013-03-13,124907.0,125214.0,124175.0,124437.0,72572
2013-03-14,124432.0,125237.0,124048.0,125002.0,72602
2013-03-15,125002.0,125782.0,124205.0,124589.0,66336
2013-03-18,122474.0,123946.0,121633.0,123438.0,79549
2013-03-19,123439.0,124121.0,121828.0,122172.0,77600
2013-03-20,122172.0,124494.0,122027.0,124239.0,70005
2013-03-21,124241.0,124370.0,122039.0,122631.0,79201
2013-03-22,122631.0,123454.0,121459.0,122663.0,69806
2013-03-25,122747.0,123847.0,120077.0,121162.0,79355
2013-03-26,121164.0,121731.0,120720.0,121724.0,69428
2013-03-27,121722.0,121865.0,119956.0,120560.0,69414
2013-03-28,120561.0,120940.0,119743.0,120826.0,66891
2013-03-29,120826.0,120828.0,120288.0,120727.0,41712
2013-04-01,120741.0,120865.0,119493.0,119693.0,48121
2013-04-02,119695.0,120141.0,119136.0,119714.0,62752
2013-04-03,119715.0,120171.0,119105.0,119541.0,58592
2013-04-04,119542.0,124669.0,119150.0,124627.0,78182
2013-04-05,124625.0,127282.0,123862.0,126710.0,84584
2013-04-08,127650.0,129501.0,127412.0,129495.0,80217
2013-04-09,129494.0,130088.0,128430.0,129727.0,77353
2013-04-10,129729.00000000001,130527.99999999999,129401.00000000001,130407.00000000001,69286
2013-04-11,130407.00000000001,131111.0,129697.0,130795.99999999999,71332
2013-04-12,130791.0,130791.0,128584.0,128985.00000000001,74146
