Date,open,high,low,close,tick_volume
2012-12-04,104212.0,104838.00000000001,104085.0,104657.0,75687
2012-12-05,104654.0,104831.00000000001,104414.99999999999,104512.0,46753
2012-12-06,104512.99999999999,105146.0,104399.0,104698.0,74430
2012-12-07,104699.00000000001,104959.0,104589.0,104847.0,64927
2012-12-10,104856.0,105048.99999999999,104643.0,104848.99999999999,58746
2012-12-11,104851.0,105393.0,104602.0,105348.0,61953
2012-12-12,105348.0,105848.00000000001,105219.0,105485.0,67980
2012-12-13,105485.0,105628.00000000001,105072.00000000001,105243.0,66566
2012-12-14,105241.99999999999,105770.00000000001,105090.0,105651.0,66572
2012-12-17,105671.0,105671.0,105253.0,105447.0,59732
2012-12-18,105446.0,105560.00000000001,105150.00000000001,105173.0,61932
2012-12-19,105173.99999999999,105319.0,104722.0,104746.99999999999,71247
2012-12-20,104749.0,104990.0,104607.99999999999,104762.0,70161
2012-12-21,104762.0,104821.00000000001,103933.00000000001,103965.0,72405
2012-12-24,104060.0,104155.0,103572.0,103651.99999999999,45955
2012-12-26,103633.0,103854.0,103440.0,103709.99999999999,41677
2012-12-27,103709.99999999999,103881.0,103453.0,103638.00000000001,68195
2012-12-28,103638.00000000001,103956.0,103601.00000000001,103706.00000000001,62692
2012-12-31,103740.00000000001,104068.99999999999,103637.0,103823.0,52402
2013-01-01,103949.0,104026.0,103773.0,103776.0,1195
2013-01-02,103780.0,105229.0,103741.0,105014.99999999999,88488
2013-01-03,105016.0,105268.0,104557.00000000001,104579.0,75286
2013-01-04,104579.0,104861.0,103940.00000000001,104783.0,78871
2013-01-07,105092.00000000001,105106.00000000001,104665.99999999999,105058.99999999999,75232
2013-01-08,105058.0,105152.0,104687.0,105027.0,75934
2013-01-09,105026.0,105346.99999999999,104856.0,105060.0,77999
2013-01-10,105058.99999999999,105971.0,104926.99999999999,105910.0,82311
2013-01-11,105912.99999999999,105938.0,105291.0,105331.0,78276
2013-01-14,105312.99999999999,105770.00000000001,105206.0,105572.0,75193
2013-01-15,105570.99999999999,105690.0,105251.99999999999,105590.0,81600
2013-01-16,105590.99999999999,105788.0,105311.0,105624.99999999999,81996
2013-01-17,105624.99999999999,105657.0,104935.0,105419.0,88605
2013-01-18,105420.0,105556.99999999999,104847.0,105082.00000000001,80886
2013-01-21,105013.0,105251.0,104915.0,105117.0,58610
2013-01-22,105118.0,105780.00000000001,105033.0,105590.0,82958
2013-01-23,105593.0,105668.99999999999,105261.0,105333.00000000001,76560
2013-01-24,105334.0,105466.0,104428.00000000001,104518.0,84805
2013-01-25,104518.0,104677.0,104014.99999999999,104224.99999999999,81562
2013-01-28,104155.0,104289.00000000001,103838.99999999999,104048.99999999999,76919
2013-01-29,104051.0,104745.0,104046.0,104656.0,79131
2013-01-30,104655.00000000001,104751.0,103982.0,104148.0,79420
2013-01-31,104146.99999999999,104505.0,103791.00000000001,104309.0,80335
2013-02-01,104307.0,104444.0,103604.0,104053.0,81666
2013-02-04,104162.0,104413.0,104078.0,104325.0,74642
2013-02-05,104326.00000000001,104560.00000000001,103699.00000000001,103848.0,82564
2013-02-06,103848.99999999999,103990.0,102953.99999999999,103082.0,82040
2013-02-07,103081.0,103380.99999999999,102729.0,102851.0,84195
2013-02-08,102852.00000000001,103473.0,102542.0,103166.0,76076
2013-02-11,103079.00000000001,103235.00000000001,102486.00000000001,102593.0,68412
2013-02-12,102594.99999999999,103211.00000000001,102258.0,103102.0,78014
2013-02-13,103101.0,103699.99999999999,103037.0,103567.00000000001,77067
2013-02-14,103566.0,103712.0,103258.0,103623.0,79138
2013-02-15,103624.0,103734.0,102865.0,103033.0,74116
2013-02-18,102868.0,103147.00000000001,102742.0,103014.0,59629
2013-02-19,103011.99999999999,103664.0,103004.0,103526.0,70692
2013-02-20,103525.0,103670.0,102364.00000000001,102579.0,78615
2013-02-21,102577.99999999999,103061.0,102201.00000000001,102898.0,83876
2013-02-22,102895.0,103401.00000000001,102692.99999999999,103177.00000000001,75776
2013-02-25,102945.0,103280.0,102472.00000000001,102611.99999999999,94075
2013-02-26,102608.00000000001,102909.99999999999,101998.00000000001,102220.0,98982
2013-02-27,102221.0,102442.00000000001,101817.0,102181.00000000001,93711
2013-02-28,102180.0,102894.0,101982.0,102190.0,83637
2013-03-01,102187.99999999999,102413.0,101816.0,102021.0,79876
2013-03-04,101993.0,102042.00000000001,101121.0,101909.99999999999,12229
2013-03-05,101908.0,102621.0,101905.0,102546.0,13095
2013-03-06,102549.0,102989.0,102248.0,102255.0,20539
2013-03-07,102254.0,102892.0,102184.00000000001,102696.00000000001,30250
2013-03-08,102698.0,102804.0,102108.0,102319.0,26029
2013-03-11,102038.99999999999,102845.00000000001,102036.0,102726.99999999999,24547
2013-03-12,102726.99999999999,103349.0,102664.0,103152.0,33948
2013-03-13,103152.0,103335.0,102817.0,102889.00000000001,34900
2013-03-14,102888.0,104007.99999999999,102875.0,103765.0,39405
2013-03-15,103763.99999999999,104132.0,103607.0,104073.0,31270
