Date,open,high,low,close,tick_volume
2012-12-04,85629.0,85915.0,85411.0,85695.0,86552
2012-12-05,85694.0,86247.0,85653.0,86135.0,59470
2012-12-06,86135.0,86562.0,85970.0,86273.0,82762
2012-12-07,86274.0,86701.0,86085.0,86473.0,75250
2012-12-10,86556.0,86605.0,86035.0,86330.0,69169
2012-12-11,86331.0,86949.0,86148.0,86939.0,69863
2012-12-12,86938.0,88048.0,86882.0,87738.0,82504
2012-12-13,87740.0,88293.0,87674.0,87993.0,86553
2012-12-14,87992.0,88524.0,87791.0,88209.0,86687
2012-12-17,88905.0,88908.0,88066.0,88434.0,87774
2012-12-18,88433.0,88742.0,88210.0,88620.0,84820
2012-12-19,88622.0,88866.0,87876.0,88055.0,92088
2012-12-20,88056.0,88510.0,87832.0,88356.0,88156
2012-12-21,88357.0,88472.0,87522.0,87601.0,92759
2012-12-24,87797.0,87989.0,87641.0,87863.0,53124
2012-12-26,88365.0,88832.0,88339.0,88627.0,56092
2012-12-27,88628.0,89499.0,88610.0,89387.0,93037
2012-12-28,89388.0,89805.0,89015.0,89025.0,85242
2012-12-31,88998.0,90145.0,88988.0,89885.0,63015
2013-01-01,90067.0,90261.0,89910.0,90009.0,1200
2013-01-02,90012.0,91734.0,89805.0,91697.0,99981
2013-01-03,91693.0,91700.0,91100.0,91430.0,94744
2013-01-04,91431.0,92455.0,91402.0,92344.0,108153
2013-01-07,92813.0,92819.0,91745.0,91876.0,100739
2013-01-08,91878.0,92113.0,91179.0,91206.0,105262
2013-01-09,91203.0,92537.0,91201.0,92476.0,106072
2013-01-10,92473.0,94331.0,92323.0,94169.0,113277
2013-01-11,94175.0,94495.0,93772.0,93934.0,108999
2013-01-14,94239.0,94636.0,94054.0,94456.0,99621
2013-01-15,94455.0,94622.0,93094.0,93783.0,118097
2013-01-16,93781.0,93840.0,92461.0,93546.0,117653
2013-01-17,93548.0,94980.0,92528.0,94825.0,128849
2013-01-18,94828.0,94999.0,94161.0,94656.0,113441
2013-01-21,94675.0,94758.0,93930.0,94407.0,92971
2013-01-22,94402.0,94886.0,93292.0,93712.0,121413
2013-01-23,93711.0,93783.0,92793.0,93251.0,113976
2013-01-24,93249.0,94656.0,93005.0,94504.0,120565
2013-01-25,94504.0,95080.0,94331.0,94730.0,113549
2013-01-28,94848.0,94995.0,94086.0,94323.0,106686
2013-01-29,94321.0,95036.0,94169.0,94975.0,112552
2013-01-30,94975.0,95452.0,94706.0,94837.0,110376
2013-01-31,94837.0,95712.0,94245.0,95679.0,111655
2013-02-01,95678.0,96703.0,95392.0,96574.0,116747
2013-02-04,96697.0,97068.0,95956.0,96083.0,110971
2013-02-05,96081.0,97406.0,95946.0,97315.0,122509
2013-02-06,97316.0,97344.0,96097.0,96391.0,119691
2013-02-07,96392.0,97026.0,95815.0,96371.0,117266
2013-02-08,96370.0,96386.0,95123.0,95605.0,111289
2013-02-11,95418.0,96856.0,95159.0,96683.0,105960
